TICKET_CREATED_TS,TICKET_DETAIL,INCIDENT_ADDRESS,GEO_LONG,GEO_LAT,SERVICE_ITEM
2026-08-01T14:12:40Z,Tap water on Pitt Street in Wadestown has a strong chlorine smell and cloudy appearance since this morning,"Pitt Street, Wadestown, Wellington",174.78182,-41.25668,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-01T15:59:16Z,"Cyclists have been riding at high speed through the pedestrian section near The Parade, Island Bay","The Parade, Island Bay, Wellington",174.7744,-41.34895,Riding Behaviour
2026-08-01T18:02:49Z,"Flying debris from the storm has broken several windows on Ganges Road, Khandallah","Ganges Road, Khandallah, Wellington",174.78444,-41.25542,Weather event
2026-08-01T18:13:58Z,Damaged fencing at Thorndon Cemetery needs urgent repair after recent storms,"Tinakori Road, Thorndon, Wellington",174.75959,-41.26858,Cemeteries
2026-08-01T18:33:08Z,"Overgrown hedge on Wakefield Park Terrace, Berhampore is blocking visibility at the intersection","Wakefield Park Terrace, Berhampore, Wellington",174.77571,-41.30408,Berhampore
2026-08-01T20:07:23Z,"Pool filtration system at the Wadestown aquatic centre appears to be malfunctioning, water looks cloudy","Wadestown Road, Wadestown, Wellington",174.76259,-41.25025,Pools and Recreation Centres
2026-08-01T20:57:46Z,"Heavy overnight rain has caused stormwater to back up on Hankey Street, Mount Cook, water is pooling across the road","Hankey Street, Mount Cook, Wellington",174.75538,-41.29504,flooding
2026-08-01T23:08:37Z,Streetlight pole on Weld Street in Berhampore appears to be leaning after being clipped by a vehicle,"Weld Street, Berhampore, Wellington",174.75176,-41.25297,Berhampore
2026-08-01T23:25:36Z,"Heavy overnight rain has caused stormwater to back up on Riddiford Street, Newtown, water is pooling across the road","Riddiford Street, Newtown, Wellington",174.78866,-41.32039,flooding
2026-08-02T00:17:42Z,"Faded and unclear road markings on Rongotai Road, Kilbirnie are causing confusion for drivers","Rongotai Road, Kilbirnie, Wellington",174.81025,-41.32178,road and footpath maintence
2026-08-02T00:18:36Z,Hillside slip on Riddiford Street in Newtown has closed the footpath to pedestrians following the earlier flooding,"Riddiford Street, Newtown, Wellington",174.78895,-41.32034,Slips
2026-08-02T01:08:19Z,"Group of e-bike riders have been performing dangerous manoeuvres near Waterfront Promenade, Waterfront","Waterfront Promenade, Waterfront, Wellington",174.78987,-41.29017,Riding Behaviour
2026-08-02T02:04:47Z,A headstone at Oriental Bay Cemetery has toppled over near the main entrance,"Oriental Parade, Oriental Bay, Wellington",174.78577,-41.29369,Cemeteries
2026-08-02T02:20:28Z,Road surface on Manners Street near CBD has deteriorated badly and needs resurfacing,"Manners Street, CBD, Wellington",174.77605,-41.30608,road and footpath maintence
2026-08-02T02:57:52Z,"Cyclists have been riding at high speed through the pedestrian section near Thorndon Quay, Thorndon","Thorndon Quay, Thorndon, Wellington",174.78682,-41.29213,Riding Behaviour
2026-08-02T04:25:10Z,Gym equipment at the Thorndon recreation centre has been out of order for over a week,"Murphy Street, Thorndon, Wellington",174.78667,-41.25857,Pools and Recreation Centres
2026-08-02T05:01:33Z,Overflowing rubbish bin at the Brooklyn shops on Willis Street hasn't been emptied in over a week,"Willis Street, Brooklyn, Wellington",174.78362,-41.29356,Brooklyn
2026-08-02T05:32:23Z,"A nearby stream has burst its banks near Epuni Street, Aro Valley, flooding the road and adjoining properties","Epuni Street, Aro Valley, Wellington",174.78262,-41.30404,flooding
2026-08-02T05:49:23Z,"Loose soil and rocks have come down onto Epuni Street near Aro Valley, blocking one lane following the earlier flooding","Epuni Street, Aro Valley, Wellington",174.78309,-41.30375,Slips
2026-08-02T06:22:52Z,Street sign on Coromandel Street near Pipitea has fallen over and is partially blocking the footpath,"Coromandel Street, Pipitea, Wellington",174.78148,-41.33321,Pipitea
2026-08-02T06:52:25Z,Overgrown vegetation is blocking the walking track through Berhampore park,"Britomart Street, Berhampore, Wellington",174.7722,-41.30945,Park or reserve
2026-08-02T08:00:18Z,A pohutukawa tree on Hankey Street has partially uprooted and is leaning dangerously toward the road,"Hankey Street, Mount Cook, Wellington",174.79403,-41.30161,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-02T08:13:44Z,"Formal LGOIMA request for information on rates valuations for the property on Makara Road, Karori","Makara Road, Karori, Wellington",174.73823,-41.26248,LGOIMA - Property
2026-08-02T08:42:32Z,"Cyclists have been riding at high speed through the pedestrian section near Wakefield Park Terrace, Berhampore","Wakefield Park Terrace, Berhampore, Wellington",174.76844,-41.33475,Riding Behaviour
2026-08-02T09:46:32Z,Surface flooding on Hay Street near Mount Victoria is making the intersection impassable for small vehicles,"Hay Street, Mount Victoria, Wellington",174.79767,-41.29025,flooding
2026-08-02T09:58:08Z,"New puppy owner on Ottawa Road, Ngaio is asking how to renew their dog registration online","Ottawa Road, Ngaio, Wellington",174.76157,-41.23763,Make a dog registration enquiry
2026-08-02T10:24:17Z,"Strong northerly gusts overnight have brought down fence panels and outdoor furniture on The Parade, Island Bay","The Parade, Island Bay, Wellington",174.78168,-41.34289,Weather event
2026-08-02T10:32:54Z,Road surface on Majoribanks Street near Mount Victoria has deteriorated badly and needs resurfacing,"Majoribanks Street, Mount Victoria, Wellington",174.77759,-41.27534,road and footpath maintence
2026-08-02T10:48:08Z,"Cyclists have been riding at high speed through the pedestrian section near Riddiford Street, Newtown","Riddiford Street, Newtown, Wellington",174.78234,-41.33007,Riding Behaviour
2026-08-02T11:56:50Z,"Strong northerly gusts overnight have brought down fence panels and outdoor furniture on Aro Street, Aro Valley","Aro Street, Aro Valley, Wellington",174.75758,-41.28631,Weather event
2026-08-02T12:34:58Z,Resident on Kelburn Parade wants to register a newly adopted rescue dog and is asking about requirements,"Kelburn Parade, Kelburn, Wellington",174.76372,-41.27959,Make a dog registration enquiry
2026-08-02T14:52:26Z,Damaged fencing at Kilbirnie Cemetery needs urgent repair after recent storms,"Childers Terrace, Kilbirnie, Wellington",174.79568,-41.31278,Cemeteries
2026-08-02T14:58:58Z,Community garden fence at the Berhampore reserve on Upland Road has fallen down after recent winds,"Upland Road, Berhampore, Wellington",174.78669,-41.27726,Berhampore
2026-08-02T15:17:17Z,Changing room showers at the Mount Victoria recreation centre have no hot water this morning,"Majoribanks Street, Mount Victoria, Wellington",174.76852,-41.30136,Pools and Recreation Centres
2026-08-02T18:25:15Z,"Cyclists have been riding at high speed through the pedestrian section near Wilton Road, Wilton","Wilton Road, Wilton, Wellington",174.74822,-41.24673,Riding Behaviour
2026-08-02T20:36:26Z,Surface flooding on Ganges Road near Khandallah is making the intersection impassable for small vehicles,"Ganges Road, Khandallah, Wellington",174.78512,-41.24118,flooding
2026-08-02T20:54:26Z,Hillside slip on Ganges Road in Khandallah has closed the footpath to pedestrians following the earlier flooding,"Ganges Road, Khandallah, Wellington",174.78548,-41.24098,Slips
2026-08-02T21:19:16Z,"Faded and unclear road markings on The Parade, Island Bay are causing confusion for drivers","The Parade, Island Bay, Wellington",174.76207,-41.34996,road and footpath maintence
2026-08-02T21:19:54Z,Road surface on Constable Street near Newtown has deteriorated badly and needs resurfacing,"Constable Street, Newtown, Wellington",174.77939,-41.32018,road and footpath maintence
2026-08-03T00:04:08Z,"Footpath slabs on Queens Wharf, Waterfront have cracked and lifted, creating a tripping hazard","Queens Wharf, Waterfront, Wellington",174.7716,-41.28381,road and footpath maintence
2026-08-03T00:36:24Z,Damaged fencing at CBD Cemetery needs urgent repair after recent storms,"Willis Street, CBD, Wellington",174.76078,-41.28929,Cemeteries
2026-08-03T00:46:29Z,"E-scooter riders are ignoring the dismount zone outside Coppin Street, Wilton, causing near misses","Coppin Street, Wilton, Wellington",174.7495,-41.25038,Riding Behaviour
2026-08-03T02:51:58Z,Overflowing rubbish bin at the Brooklyn shops on Oriental Parade hasn't been emptied in over a week,"Oriental Parade, Brooklyn, Wellington",174.78188,-41.27241,Brooklyn
2026-08-03T03:05:43Z,"Formal LGOIMA request for information on rates valuations for the property on Childers Terrace, Kilbirnie","Childers Terrace, Kilbirnie, Wellington",174.79969,-41.33989,LGOIMA - Property
2026-08-03T04:27:19Z,"Footpath slabs on Upland Road, Kelburn have cracked and lifted, creating a tripping hazard","Upland Road, Kelburn, Wellington",174.77248,-41.29949,road and footpath maintence
2026-08-03T05:08:58Z,"Group of e-bike riders have been performing dangerous manoeuvres near Grass Street, Oriental Bay","Grass Street, Oriental Bay, Wellington",174.80326,-41.30634,Riding Behaviour
2026-08-03T05:18:40Z,"Group of e-bike riders have been performing dangerous manoeuvres near Broadway, Miramar","Broadway, Miramar, Wellington",174.83036,-41.32098,Riding Behaviour
2026-08-03T05:48:30Z,"Faded and unclear road markings on Rintoul Street, Berhampore are causing confusion for drivers","Rintoul Street, Berhampore, Wellington",174.77898,-41.33825,road and footpath maintence
2026-08-03T05:49:23Z,Resident on Coppin Street wants to register a newly adopted rescue dog and is asking about requirements,"Coppin Street, Wilton, Wellington",174.73866,-41.25778,Make a dog registration enquiry
2026-08-03T05:54:35Z,Gym equipment at the Kilbirnie recreation centre has been out of order for over a week,"Rongotai Road, Kilbirnie, Wellington",174.7888,-41.30883,Pools and Recreation Centres
2026-08-03T05:57:04Z,"Formal LGOIMA request for information on rates valuations for the property on Constable Street, Newtown","Constable Street, Newtown, Wellington",174.77799,-41.31953,LGOIMA - Property
2026-08-03T06:16:47Z,Overgrown vegetation is blocking the walking track through Ngaio park,"Cummings Park, Ngaio, Wellington",174.77425,-41.23032,Park or reserve
2026-08-03T07:16:03Z,Community garden fence at the Berhampore reserve on Pitt Street has fallen down after recent winds,"Pitt Street, Berhampore, Wellington",174.76027,-41.25201,Berhampore
2026-08-03T10:35:00Z,"Group of e-bike riders have been performing dangerous manoeuvres near Childers Terrace, Kilbirnie","Childers Terrace, Kilbirnie, Wellington",174.77445,-41.32696,Riding Behaviour
2026-08-03T10:56:35Z,"Retaining wall next to Cummings Park has partially collapsed, spilling debris onto the road","Cummings Park, Ngaio, Wellington",174.77942,-41.24167,Slips
2026-08-03T11:08:13Z,"Faded and unclear road markings on Rongotai Road, Kilbirnie are causing confusion for drivers","Rongotai Road, Kilbirnie, Wellington",174.78679,-41.33717,road and footpath maintence
2026-08-03T11:18:12Z,"Overgrown hedge on Kelburn Parade, Berhampore is blocking visibility at the intersection","Kelburn Parade, Berhampore, Wellington",174.78604,-41.30682,Berhampore
2026-08-03T14:39:38Z,"Requesting copies of maintenance records for the council-owned property on Fife Street, Khandallah under the Official Information Act","Fife Street, Khandallah, Wellington",174.80019,-41.27017,LGOIMA - Property
2026-08-03T14:55:36Z,"Abandoned e-scooter has been left in the middle of the footpath on Jervois Quay, Waterfront","Jervois Quay, Waterfront, Wellington",174.78924,-41.26851,Inquiry for a Micro-mobility Officer
2026-08-03T15:45:58Z,"Requesting details of lease agreements for the council property on Ellice Street, Mount Victoria","Ellice Street, Mount Victoria, Wellington",174.77199,-41.28147,LGOIMA - Property
2026-08-03T17:13:23Z,Rubbish has been left scattered across the Karori reserve after the weekend,"Beauchamp Street, Karori, Wellington",174.7084,-41.27356,Park or reserve
2026-08-03T17:24:42Z,"Formal LGOIMA request for information on rates valuations for the property on Bendall Avenue, Ngaio","Bendall Avenue, Ngaio, Wellington",174.75433,-41.25973,LGOIMA - Property
2026-08-03T17:44:03Z,"Overgrown hedge on Ganges Road, Berhampore is blocking visibility at the intersection","Ganges Road, Berhampore, Wellington",174.765,-41.24776,Berhampore
2026-08-03T17:45:42Z,"A pedestrian slipped on the muddy footpath outside Grass Street, Oriental Bay and injured their wrist","Grass Street, Oriental Bay, Wellington",174.77567,-41.27716,Slips
2026-08-03T18:04:32Z,"Faded and unclear road markings on Coromandel Street, Berhampore are causing confusion for drivers","Coromandel Street, Berhampore, Wellington",174.78107,-41.33688,road and footpath maintence
2026-08-03T20:09:45Z,"Water temperature at the Thorndon pool has been unusually cold for several days, swimmers have complained","Tinakori Road, Thorndon, Wellington",174.76222,-41.26074,Pools and Recreation Centres
2026-08-03T20:54:03Z,"Flying debris from the storm has broken several windows on The Parade, Island Bay","The Parade, Island Bay, Wellington",174.78231,-41.32964,Weather event
2026-08-03T21:10:01Z,Hail and gale-force wind have damaged shopfront awnings along Grass Street in Oriental Bay,"Grass Street, Oriental Bay, Wellington",174.80342,-41.27143,Weather event
2026-08-03T23:20:06Z,"Heavy overnight rain has caused stormwater to back up on Medway Street, Island Bay, water is pooling across the road","Medway Street, Island Bay, Wellington",174.78282,-41.35117,flooding
2026-08-03T23:34:07Z,Residents on Buckle Street report low water pressure and a metallic taste from the mains supply,"Buckle Street, Mount Cook, Wellington",174.76694,-41.28479,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-03T23:35:10Z,Loose paving stones on Pipitea Street near Pipitea have become uneven and are creating a trip hazard,"Pipitea Street, Pipitea, Wellington",174.76693,-41.29381,Pipitea
2026-08-03T23:44:50Z,Loose paving stones on Hankey Street near Pipitea have become uneven and are creating a trip hazard,"Hankey Street, Pipitea, Wellington",174.78566,-41.30545,Pipitea
2026-08-03T23:55:06Z,"Bank alongside Medway Street in Island Bay has slipped after heavy rain, covering part of the footpath with mud following the earlier flooding","Medway Street, Island Bay, Wellington",174.78309,-41.35081,Slips
2026-08-04T00:10:22Z,"Abandoned e-scooter has been left in the middle of the footpath on Aro Street, Aro Valley","Aro Street, Aro Valley, Wellington",174.78294,-41.31167,Inquiry for a Micro-mobility Officer
2026-08-04T01:48:15Z,Resident on Pitt Street wants to register a newly adopted rescue dog and is asking about requirements,"Pitt Street, Wadestown, Wellington",174.76259,-41.28272,Make a dog registration enquiry
2026-08-04T02:31:13Z,"Graffiti has appeared on the community noticeboard on Devon Street, Brooklyn","Devon Street, Brooklyn, Wellington",174.75735,-41.27269,Brooklyn
2026-08-04T02:52:06Z,"Requesting copies of maintenance records for the council-owned property on Broadway, Miramar under the Official Information Act","Broadway, Miramar, Wellington",174.81831,-41.33323,LGOIMA - Property
2026-08-04T03:06:11Z,Streetlight outside Britomart Street in Brooklyn has been flickering and going out completely at night,"Britomart Street, Brooklyn, Wellington",174.77406,-41.33833,Brooklyn
2026-08-04T03:38:14Z,A pohutukawa tree on Broadway has partially uprooted and is leaning dangerously toward the road,"Broadway, Miramar, Wellington",174.81994,-41.3147,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-04T04:31:42Z,"Overgrown hedge on Roxburgh Street, Berhampore is blocking visibility at the intersection","Roxburgh Street, Berhampore, Wellington",174.81188,-41.30143,Berhampore
2026-08-04T05:28:56Z,"Overgrown hedge on Tasman Street, Berhampore is blocking visibility at the intersection","Tasman Street, Berhampore, Wellington",174.7546,-41.28753,Berhampore
2026-08-04T07:11:34Z,Damaged fencing at CBD Cemetery needs urgent repair after recent storms,"Willis Street, CBD, Wellington",174.79401,-41.27492,Cemeteries
2026-08-04T07:42:56Z,A headstone at Wilton Cemetery has toppled over near the main entrance,"Wilton Road, Wilton, Wellington",174.75355,-41.24996,Cemeteries
2026-08-04T08:21:56Z,Rubbish has been left scattered across the Mount Cook reserve after the weekend,"Tasman Street, Mount Cook, Wellington",174.76661,-41.31629,Park or reserve
2026-08-04T08:31:18Z,"Requesting copies of maintenance records for the council-owned property on Broadway, Miramar under the Official Information Act","Broadway, Miramar, Wellington",174.81747,-41.31029,LGOIMA - Property
2026-08-04T08:39:08Z,Changing room showers at the Khandallah recreation centre have no hot water this morning,"Box Hill, Khandallah, Wellington",174.78193,-41.2396,Pools and Recreation Centres
2026-08-04T10:08:35Z,Road surface on Holloway Road near Aro Valley has deteriorated badly and needs resurfacing,"Holloway Road, Aro Valley, Wellington",174.7529,-41.31186,road and footpath maintence
2026-08-04T11:42:59Z,Road surface on Donald Street near Karori has deteriorated badly and needs resurfacing,"Donald Street, Karori, Wellington",174.70566,-41.27131,road and footpath maintence
2026-08-04T13:12:51Z,"New puppy owner on Adelaide Road, Newtown is asking how to renew their dog registration online","Adelaide Road, Newtown, Wellington",174.79289,-41.32069,Make a dog registration enquiry
2026-08-04T13:58:19Z,"Playground equipment at the Aro Valley reserve has a broken swing seat, posing a safety risk","Holloway Road, Aro Valley, Wellington",174.75385,-41.29551,Park or reserve
2026-08-04T14:36:39Z,"Faded and unclear road markings on Makara Road, Karori are causing confusion for drivers","Makara Road, Karori, Wellington",174.727,-41.27448,road and footpath maintence
2026-08-04T14:49:13Z,Large tree branch on Jervois Quay near Waterfront shops is hanging precariously over the footpath after recent wind,"Jervois Quay, Waterfront, Wellington",174.77466,-41.2842,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-04T14:52:33Z,Streetlight pole on Jervois Quay in Berhampore appears to be leaning after being clipped by a vehicle,"Jervois Quay, Berhampore, Wellington",174.76087,-41.29013,Berhampore
2026-08-04T16:05:14Z,"Pool filtration system at the Miramar aquatic centre appears to be malfunctioning, water looks cloudy","Broadway, Miramar, Wellington",174.82515,-41.2992,Pools and Recreation Centres
2026-08-04T16:20:44Z,Overflowing rubbish bin at the Brooklyn shops on Murphy Street hasn't been emptied in over a week,"Murphy Street, Brooklyn, Wellington",174.77822,-41.28522,Brooklyn
2026-08-04T18:28:57Z,Surface flooding on Constable Street near Newtown is making the intersection impassable for small vehicles,"Constable Street, Newtown, Wellington",174.78378,-41.32655,flooding
2026-08-04T18:32:16Z,Gym equipment at the Newtown recreation centre has been out of order for over a week,"Riddiford Street, Newtown, Wellington",174.76969,-41.30721,Pools and Recreation Centres
2026-08-04T18:36:52Z,"Abandoned e-scooter has been left in the middle of the footpath on Cuba Street, CBD","Cuba Street, CBD, Wellington",174.78326,-41.28406,Inquiry for a Micro-mobility Officer
2026-08-04T18:57:03Z,"Storm damage reported to power lines near Bay Road, Kilbirnie after last night's severe weather","Bay Road, Kilbirnie, Wellington",174.77985,-41.31597,Weather event
2026-08-04T19:20:57Z,"A pedestrian slipped on the muddy footpath outside Constable Street, Newtown and injured their wrist following the earlier flooding","Constable Street, Newtown, Wellington",174.78388,-41.32652,Slips
2026-08-04T19:52:21Z,"Storm damage reported to power lines near Bendall Avenue, Ngaio after last night's severe weather","Bendall Avenue, Ngaio, Wellington",174.78469,-41.25926,Weather event
2026-08-04T20:07:13Z,"Continuous rain has flooded the low section of Grass Street in Oriental Bay, water is rising rapidly","Grass Street, Oriental Bay, Wellington",174.78718,-41.27761,flooding
2026-08-04T20:26:13Z,"Loose soil and rocks have come down onto Grass Street near Oriental Bay, blocking one lane following the earlier flooding","Grass Street, Oriental Bay, Wellington",174.78686,-41.27738,Slips
2026-08-04T21:49:41Z,Streetlight outside Ellice Street in Brooklyn has been flickering and going out completely at night,"Ellice Street, Brooklyn, Wellington",174.78269,-41.27842,Brooklyn
2026-08-04T22:00:39Z,"New puppy owner on Bendall Avenue, Ngaio is asking how to renew their dog registration online","Bendall Avenue, Ngaio, Wellington",174.78357,-41.24315,Make a dog registration enquiry
2026-08-04T22:14:29Z,"Heavy overnight rain has caused stormwater to back up on Britomart Street, Berhampore, water is pooling across the road","Britomart Street, Berhampore, Wellington",174.76363,-41.31064,flooding
2026-08-04T22:34:02Z,"Requesting copies of maintenance records for the council-owned property on Rintoul Street, Berhampore under the Official Information Act","Rintoul Street, Berhampore, Wellington",174.78612,-41.31893,LGOIMA - Property
2026-08-04T22:37:31Z,Streetlight outage reported along Molesworth Street in the Pipitea area,"Molesworth Street, Pipitea, Wellington",174.77065,-41.26691,Pipitea
2026-08-04T22:55:29Z,Hillside slip on Britomart Street in Berhampore has closed the footpath to pedestrians following the earlier flooding,"Britomart Street, Berhampore, Wellington",174.76401,-41.31007,Slips
2026-08-04T23:01:41Z,Damaged fencing at Ngaio Cemetery needs urgent repair after recent storms,"Bendall Avenue, Ngaio, Wellington",174.77797,-41.22378,Cemeteries
2026-08-04T23:14:48Z,"Abandoned e-scooter has been left in the middle of the footpath on Tasman Street, Mount Cook","Tasman Street, Mount Cook, Wellington",174.78227,-41.31158,Inquiry for a Micro-mobility Officer
2026-08-05T01:25:13Z,Damaged fencing at Karori Cemetery needs urgent repair after recent storms,"Donald Street, Karori, Wellington",174.7257,-41.267,Cemeteries
2026-08-05T01:27:28Z,"Continuous rain has flooded the low section of Wakefield Park Terrace in Berhampore, water is rising rapidly","Wakefield Park Terrace, Berhampore, Wellington",174.77379,-41.31553,flooding
2026-08-05T01:43:28Z,Hillside slip on Wakefield Park Terrace in Berhampore has closed the footpath to pedestrians following the earlier flooding,"Wakefield Park Terrace, Berhampore, Wellington",174.77403,-41.31577,Slips
2026-08-05T02:09:10Z,"E-scooters have been left blocking the accessible ramp outside Lambton Quay, CBD for several days","Lambton Quay, CBD, Wellington",174.78539,-41.28283,Inquiry for a Micro-mobility Officer
2026-08-05T02:12:26Z,Hail and gale-force wind have damaged shopfront awnings along Murphy Street in Thorndon,"Murphy Street, Thorndon, Wellington",174.76702,-41.27042,Weather event
2026-08-05T02:20:05Z,"Continuous rain has flooded the low section of Thorndon Quay in Pipitea, water is rising rapidly","Thorndon Quay, Pipitea, Wellington",174.77313,-41.29121,flooding
2026-08-05T02:32:36Z,Changing room showers at the Brooklyn recreation centre have no hot water this morning,"Ohiro Road, Brooklyn, Wellington",174.74317,-41.31579,Pools and Recreation Centres
2026-08-05T02:46:33Z,A pohutukawa tree on Glasgow Street has partially uprooted and is leaning dangerously toward the road,"Glasgow Street, Kelburn, Wellington",174.78187,-41.27482,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-05T03:04:05Z,Hillside slip on Thorndon Quay in Pipitea has closed the footpath to pedestrians following the earlier flooding,"Thorndon Quay, Pipitea, Wellington",174.77257,-41.29137,Slips
2026-08-05T03:35:30Z,Overflowing rubbish bin at the Brooklyn shops on Reef Street hasn't been emptied in over a week,"Reef Street, Brooklyn, Wellington",174.75485,-41.3189,Brooklyn
2026-08-05T04:38:43Z,"Continuous rain has flooded the low section of Fife Street in Khandallah, water is rising rapidly","Fife Street, Khandallah, Wellington",174.79835,-41.23882,flooding
2026-08-05T04:39:36Z,"Deep pothole has formed on Holloway Road in Aro Valley, causing vehicles to swerve into oncoming traffic","Holloway Road, Aro Valley, Wellington",174.77834,-41.31063,road and footpath maintence
2026-08-05T05:20:43Z,"Bank alongside Fife Street in Khandallah has slipped after heavy rain, covering part of the footpath with mud following the earlier flooding","Fife Street, Khandallah, Wellington",174.79807,-41.2383,Slips
2026-08-05T05:25:38Z,"New puppy owner on Aro Street, Aro Valley is asking how to renew their dog registration online","Aro Street, Aro Valley, Wellington",174.77991,-41.28873,Make a dog registration enquiry
2026-08-05T10:03:19Z,Loose paving stones on Broadway near Pipitea have become uneven and are creating a trip hazard,"Broadway, Pipitea, Wellington",174.82114,-41.31599,Pipitea
2026-08-05T11:40:03Z,"Footpath slabs on Ellice Street, Mount Victoria have cracked and lifted, creating a tripping hazard","Ellice Street, Mount Victoria, Wellington",174.79775,-41.31331,road and footpath maintence
2026-08-05T12:24:29Z,"Formal LGOIMA request for information on rates valuations for the property on Ohiro Road, Brooklyn","Ohiro Road, Brooklyn, Wellington",174.75549,-41.28493,LGOIMA - Property
2026-08-05T12:58:14Z,"New puppy owner on Buckle Street, Mount Cook is asking how to renew their dog registration online","Buckle Street, Mount Cook, Wellington",174.77796,-41.28797,Make a dog registration enquiry
2026-08-05T13:52:10Z,Surface flooding on Rongotai Road near Kilbirnie is making the intersection impassable for small vehicles,"Rongotai Road, Kilbirnie, Wellington",174.81119,-41.32157,flooding
2026-08-05T14:21:22Z,Rubbish has been left scattered across the Miramar reserve after the weekend,"Miramar Avenue, Miramar, Wellington",174.82804,-41.30297,Park or reserve
2026-08-05T15:35:02Z,"Storm damage reported to power lines near Epuni Street, Aro Valley after last night's severe weather","Epuni Street, Aro Valley, Wellington",174.78195,-41.30127,Weather event
2026-08-05T15:59:06Z,Surface flooding on Tinakori Road near Thorndon is making the intersection impassable for small vehicles,"Tinakori Road, Thorndon, Wellington",174.78789,-41.27686,flooding
2026-08-05T16:28:18Z,Hail and gale-force wind have damaged shopfront awnings along Mansfield Street in Newtown,"Mansfield Street, Newtown, Wellington",174.78521,-41.30811,Weather event
2026-08-05T16:33:06Z,"A pedestrian slipped on the muddy footpath outside Tinakori Road, Thorndon and injured their wrist following the earlier flooding","Tinakori Road, Thorndon, Wellington",174.78801,-41.2769,Slips
2026-08-05T16:45:42Z,Streetlight pole on Wilton Road in Berhampore appears to be leaning after being clipped by a vehicle,"Wilton Road, Berhampore, Wellington",174.73483,-41.24942,Berhampore
2026-08-05T17:06:29Z,"Water temperature at the CBD pool has been unusually cold for several days, swimmers have complained","Lambton Quay, CBD, Wellington",174.78614,-41.27554,Pools and Recreation Centres
2026-08-05T17:17:12Z,Group of e-bike riders have been performing wheelies dangerously close to pedestrians on Holloway Road,"Holloway Road, Aro Valley, Wellington",174.78358,-41.27805,Inquiry for a Micro-mobility Officer
2026-08-05T17:18:49Z,Street sign on Buckle Street near Pipitea has fallen over and is partially blocking the footpath,"Buckle Street, Pipitea, Wellington",174.76098,-41.31554,Pipitea
2026-08-05T17:43:36Z,Damaged fencing at Kelburn Cemetery needs urgent repair after recent storms,"Kelburn Parade, Kelburn, Wellington",174.77514,-41.30374,Cemeteries
2026-08-05T18:57:16Z,Loose paving stones on Wakefield Park Terrace near Pipitea have become uneven and are creating a trip hazard,"Wakefield Park Terrace, Pipitea, Wellington",174.77337,-41.31995,Pipitea
2026-08-05T19:27:15Z,"Flying debris from the storm has broken several windows on Croydon Street, Wilton","Croydon Street, Wilton, Wellington",174.76215,-41.24314,Weather event
2026-08-05T19:32:56Z,A pohutukawa tree on Queens Wharf has partially uprooted and is leaning dangerously toward the road,"Queens Wharf, Waterfront, Wellington",174.75945,-41.29747,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-05T19:47:50Z,"Bank alongside Evans Bay Parade in Kilbirnie has slipped after heavy rain, covering part of the footpath with mud","Evans Bay Parade, Kilbirnie, Wellington",174.78733,-41.33813,Slips
2026-08-05T20:02:03Z,"Strong northerly gusts overnight have brought down fence panels and outdoor furniture on Hay Street, Mount Victoria","Hay Street, Mount Victoria, Wellington",174.80373,-41.27482,Weather event
2026-08-05T20:03:10Z,"E-scooters have been left blocking the accessible ramp outside Queens Wharf, Waterfront for several days","Queens Wharf, Waterfront, Wellington",174.77484,-41.27848,Inquiry for a Micro-mobility Officer
2026-08-05T21:41:06Z,"Continuous rain has flooded the low section of Medway Street in Island Bay, water is rising rapidly","Medway Street, Island Bay, Wellington",174.77134,-41.32686,flooding
2026-08-05T22:15:06Z,"Retaining wall next to Medway Street has partially collapsed, spilling debris onto the road following the earlier flooding","Medway Street, Island Bay, Wellington",174.77074,-41.32699,Slips
2026-08-05T22:43:55Z,Hillside slip on Ganges Road in Khandallah has closed the footpath to pedestrians,"Ganges Road, Khandallah, Wellington",174.78393,-41.25543,Slips
2026-08-05T23:10:23Z,Tap water on Croydon Street in Wilton has a strong chlorine smell and cloudy appearance since this morning,"Croydon Street, Wilton, Wellington",174.76601,-41.25795,Drinking or Tap waterReport a fallen or dangerous tree
2026-08-05T23:23:52Z,"Heavy overnight rain has caused stormwater to back up on Jervois Quay, Waterfront, water is pooling across the road","Jervois Quay, Waterfront, Wellington",174.78017,-41.27866,flooding
2026-08-05T23:43:06Z,Rubbish has been left scattered across the Wadestown reserve after the weekend,"Wadestown Road, Wadestown, Wellington",174.75822,-41.27062,Park or reserve
2026-08-06T00:03:03Z,Streetlight outside Aro Street in Brooklyn has been flickering and going out completely at night,"Aro Street, Brooklyn, Wellington",174.75068,-41.30634,Brooklyn
2026-08-06T00:10:52Z,Hillside slip on Jervois Quay in Waterfront has closed the footpath to pedestrians following the earlier flooding,"Jervois Quay, Waterfront, Wellington",174.78014,-41.27816,Slips
2026-08-06T00:14:17Z,Residents on Broadway report low water pressure and a metallic taste from the mains supply,"Broadway, Miramar, Wellington",174.80707,-41.32801,Drinking or Tap waterReport a fallen or dangerous tree
